CreatedByDsc,CreatedByName,DefaultUoMIdDsc,DefaultUoMIdName,DefaultUoMScheduleIdDsc,DefaultUoMScheduleIdName,ModifiedByDsc,ModifiedByName,OrganizationIdDsc,OrganizationIdName,PriceLevelIdDsc,PriceLevelIdName,SubjectIdDsc,SubjectIdName,DeletionStateCode,Name,Description,ProductTypeCode,ProductUrl,Price,IsKit,ProductNumber,Size,CurrentCost,StockVolume,StandardCost,StockWeight,QuantityDecimal,QuantityOnHand,IsStockItem,SupplierName,VendorName,VendorPartNumber,CreatedOn,ModifiedOn,StateCode,StatusCode
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"men's sports shorts, M",Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers,1,,59.99,FALSE,SH-M897-M,M,40.2533,,32.9945,,0,108,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Full-finger Gloves, L","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",1,,37.99,FALSE,GL-F110-L,L,25.0734,,20.8945,,0,144,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,HL Road Front Wheel,Strong wheel with double-walled rim.,1,,330.06,FALSE,FW-R820,,285.7659,,244.2444,650,0,678,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame-W - Yellow, 42","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",1,,594.83,FALSE,FR-R72Y-42,42,501.7986,,440.1742,2.26,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"long-sleeve logo jersey, M",unisex long-sleeve AWC logo microfiber cycling jersey,1,,49.99,FALSE,LJ-0192-M,M,33.2683,,27.4945,,0,180,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Touring Frame - Blue, 50",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,1,,1003.91,FALSE,FR-T98U-50,50,861.7563,,742.8934,3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Mtn Frame-W - Silver, 38",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,1,,364.09,FALSE,FR-M63S-38,38,301.7578,,269.4266,2.73,0,826,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-400-W Silver, 38","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",1,,769.49,FALSE,BK-M38S-38,38,575.1168,,569.4226,26.35,0,150,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-500 Black, 48","Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",1,,539.99,FALSE,BK-M18B-48,48,403.5885,,399.5926,28.42308,0,164,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Mtn Front Wheel,Replacement mountain wheel for the casual to serious rider.,1,,209.025,FALSE,FW-M762,,180.9738,,154.6785,,0,818,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-200 Silver, 38",Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,1,,2319.99,FALSE,BK-M68S-38,38,1733.9605,,1716.7926,23.35,0,137,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Sport-100 helmet, Blue","Universal fit, well-vented, lightweight , snap-on visor.",1,,34.99,FALSE,HL-U509-B,,25.2103,,19.2445,,0,216,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Mtn Seat/Saddle,Synthetic leather. Features gel for increased comfort.,1,,27.12,FALSE,SE-M236,,23.0791,,20.0688,,0,809,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",1,,124.73,FALSE,HS-3479,,102.4532,,92.3002,,0,782,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Touring Frame - Blue, 44",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,1,,333.42,FALSE,FR-T67U-44,44,286.2077,,246.7308,3.02,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Fork,Composite road fork with an aluminum steerer tube.,1,,175.49,FALSE,FK-5136,,142.8489,,129.8626,,0,882,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,Rear Derailleur,10-speed aluminum derailleur with sealed pulley bearings.,1,,121.46,FALSE,RD-2308,,97.9696,,89.8804,215,0,847,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Short-sleeve classic jersey, S","short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",1,,53.99,FALSE,SJ-0194-S,S,35.9303,,29.6945,,0,324,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-100 Silver, 42","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",1,,3399.99,FALSE,BK-M82S-42,42,2541.1525,,2515.9926,20.77273,0,153,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Mountain Bike Socks, L",Combination of natural and synthetic fibers stays dry and provides just the right cushioning.,1,,9.5,FALSE,SO-B909-L,L,6.4268,,5.225,,0,216,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Fork,Stout design absorbs shock and offers more precise steering.,1,,148.22,FALSE,FK-1639,,120.6511,,109.6828,,0,863,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Red, 60","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38R-60,60,284.4788,,249.5428,2.48,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Road Seat/Saddle,Lightweight foam-padded saddle.,1,,27.12,FALSE,SE-R581,,23.0791,,20.0688,,0,906,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Sport-100 helmet, Red","Universal fit, well-vented, lightweight , snap-on visor.",1,,34.99,FALSE,HL-U509-R,,25.2103,,19.2445,,0,288,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-2000 Blue, 60","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",1,,1214.85,FALSE,BK-T44U-60,60,925.9587,,898.989,27.9,0,165,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-150 Red, 56","This bike is ridden by race winners. Developed with the Adventure Works Cycles professional race team, it has a extremely light heat-treated aluminum frame, and steering that allows precision control.",1,,3578.27,FALSE,BK-R93R-56,56,2700.8782,,2647.9198,14.67857,0,163,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Black, 62","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38B-62,62,284.4788,,249.5428,2.5,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Black, 48",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1349.6,FALSE,FR-M94B-48,48,1118.5485,,998.704,2.8,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Women's  Mountain shorts, M","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort",1,,69.99,FALSE,SH-W890-M,M,46.9633,,38.4945,,0,252,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-400-W Silver, 46","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",1,,769.49,FALSE,BK-M38S-46,46,575.1168,,569.4226,27.42308,0,164,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Patch kit with 8 patches,"Includes 8 different size patches, glue and sandpaper",1,,2.29,FALSE,PK-7098,,1.7255,,1.2595,,0,180,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame-W - Yellow, 38","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",1,,594.83,FALSE,FR-R72Y-38,38,501.7986,,440.1742,2.18,0,796,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-300 Black, 38",For true trail addicts.  An extremely durable  bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,1,,1079.99,FALSE,BK-M47B-38,38,807.1845,,799.1926,25.35,0,137,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",1,,27.12,FALSE,SE-T312,,23.0791,,20.0688,,0,801,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame - Red, 44","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Men's version.",1,,594.83,FALSE,FR-R72R-44,44,501.7986,,440.1742,2.22,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-650 Red, 52","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",1,,782.99,FALSE,BK-R50R-52,52,591.0009,,579.4126,19.42308,0,140,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Red, 52","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38R-52,52,284.4788,,249.5428,2.4,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Full-finger Gloves, M","Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",1,,37.99,FALSE,GL-F110-M,M,25.0734,,20.8945,,0,108,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Mountain Tire Tube,Self-sealing tube.,1,,4.99,FALSE,TT-M928,,3.76,,2.7445,,0,794,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Mountain bottle cage,Tough aluminum cage holds bottle securly on tough terrain.,1,,9.99,FALSE,BC-M005,,7.033,,5.4945,,0,288,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Taillights - battery powered,Affordable light for safe night riding - uses 3 AAA batteries,1,,13.99,FALSE,LT-T990,,10.2337,,7.6945,,0,144,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,1,,32.6,FALSE,TI-R982,,24.5641,,17.93,,0,791,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Touring-Panniers, large","Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",1,,125,FALSE,PA-T100,,92.8125,,68.75,,0,72,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Headset,Sealed cartridge keeps dirt out.,1,,102.29,FALSE,HS-2451,,84.021,,75.6946,,0,772,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-3000 Yellow, 58","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",1,,742.35,FALSE,BK-T18Y-58,58,565.8192,,549.339,29.7931,0,197,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-100 Black, 48","Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",1,,3374.99,FALSE,BK-M82B-48,48,2522.4675,,2497.4926,21.42308,0,153,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Mtn Frame-W - Silver, 46",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,1,,364.09,FALSE,FR-M63S-46,46,301.7578,,269.4266,2.85,0,,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Touring Frame - Yellow, 54",Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,1,,333.42,FALSE,FR-T67Y-54,54,286.2077,,246.7308,3.14,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Black, 42",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1349.6,FALSE,FR-M94B-42,42,1118.5485,,998.704,2.72,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Men's bib-short, M","Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",1,,89.99,FALSE,SB-M891-M,M,58.4035,,49.4945,,0,108,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Road Frame-W - Yellow, 40","Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",1,,594.83,FALSE,FR-R72Y-40,40,501.7986,,440.1742,2.22,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Mtn Frame - Black, 44","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",1,,249.79,FALSE,FR-M21B-44,44,207.026,,184.8446,2.96,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Black, 44",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92B-44,44,1207.6134,,1059.31,2.12,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Black, 44",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1349.6,FALSE,FR-M94B-44,44,1118.5485,,998.704,2.76,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"ML Mtn Frame-W - Silver, 42",The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,1,,364.09,FALSE,FR-M63S-42,42,301.7578,,269.4266,2.81,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Silver, 44",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1364.5,FALSE,FR-M94S-44,44,1130.8976,,1009.73,2.76,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-650 Red, 44","Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",1,,782.99,FALSE,BK-R50R-44,44,591.0009,,579.4126,18.77273,0,137,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"men's sports shorts, XL",Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers,1,,59.99,FALSE,SH-M897-X,XL,40.2533,,32.9945,,0,180,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Mtn Handlebars,Tough aluminum alloy bars for downhill.,1,,61.92,FALSE,HB-M763,,47.6536,,45.8208,,0,850,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-1000 Blue, 54",Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,1,,2384.07,FALSE,BK-T79U-54,54,1817.1382,,1764.2118,25.67857,0,133,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-300 Black, 44",For true trail addicts.  An extremely durable  bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,1,,1079.99,FALSE,BK-M47B-44,44,807.1845,,799.1926,26.125,0,140,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Women's  Mountain shorts, S","Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort",1,,69.99,FALSE,SH-W890-S,S,46.9633,,38.4945,,0,216,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Silver, 46",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1364.5,FALSE,FR-M94S-46,46,1130.8976,,1009.73,2.84,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Mtn Frame - Black, 46",Each frame is hand-crafted in our Bothell facility to the optimum diameter and wall-thickness required of a premium mountain frame. The heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumbs.,1,,1349.6,FALSE,FR-M94B-46,46,1118.5485,,998.704,2.84,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-450 Red, 48","A true multi-sport bike that offers streamlined riding and a revolutionary design. Aerodynamic design lets you ride with the pros, and the gearing will conquer hilly roads.",1,,1457.99,FALSE,BK-R68R-48,48,1100.4909,,1078.9126,17.125,0,134,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Road Handlebars,Unique shape provides easier reach to the levers.,1,,44.54,FALSE,HB-R504,,34.278,,32.9596,,0,831,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-550-W Yellow, 44","Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",1,,1120.49,FALSE,BK-R64Y-44,44,845.7459,,829.1626,18.42308,0,129,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,Fender set - mountain,Clip-on fenders fit most mountain bikes.,1,,21.98,FALSE,FE-6654,,15.7157,,12.089,,0,108,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Women's tights, M",Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,1,,74.99,FALSE,TG-W091-M,M,51.1432,,41.2445,,0,0,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single pair,0,Unit pair,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Half-finger  Gloves, M","Full padding, improved finger flex, durable palm, adjustable closure.",1,,24.49,FALSE,GL-H102-M,M,16.1634,,13.4695,,0,0,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Road Frame - Red, 56",Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,1,,1431.5,FALSE,FR-R92R-56,56,1207.6134,,1059.31,2.24,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
